transaction_id,category,amount,hour_of_day,payment_method,decline_code,customer_past_success_rate,is_treated,actually_resolved,is_ambiguous,gt_would_self_resolve,gt_nudge_effectiveness,gt_sleeping_dog,gt_true_root_cause
d4568c78-7f6a-4ec1-b788-315d5711a40b,subscription,4999.0,15,upi_mandate,mandate_paused,0.863,True,False,False,False,0.4,False,
c2bea287-30c4-42d7-878f-579cdecfbd0a,checkout,5275.0,11,upi,U69,0.6,True,True,False,True,0.65,False,
c2241316-9ff6-40fb-b98a-3302a09403c2,checkout,5925.67,14,upi,59,0.69,False,False,False,False,0.0,False,
b66aa5c9-89e6-48cd-8edb-495b70f5451e,subscription,2499.0,12,card,mandate_expired,0.906,False,False,False,False,0.4,False,
3d20495b-84e3-44c2-9288-39da0b8ab9f4,checkout,5095.92,1,upi,S1,0.774,True,False,False,False,0.0,False,
1592dc79-444f-4b3d-823f-90abcdca9535,checkout,2305.51,15,upi,Z9,0.901,False,False,False,False,0.45,False,
778980d3-71ad-4d34-8093-d16f57c6e4f0,checkout,12481.58,12,card,U69,0.925,False,False,False,False,0.65,True,
95cc8858-13f2-4620-8ca6-64c9b63f7057,receivable,147484.82,15,bank_transfer,overdue_no_dispute,0.975,False,False,False,False,0.35,False,
50011747-16f1-4aa6-aa24-d79c2927a28c,subscription,1499.0,18,upi_mandate,mandate_paused,0.91,False,False,False,False,0.4,False,
277e953a-8454-4a82-bdcf-5d3e717d59bd,checkout,11827.3,20,upi,Z9,0.827,False,False,False,False,0.45,False,
3ee6b4bb-3c91-4f19-8b34-b5b818affc45,subscription,4999.0,7,upi_mandate,mandate_expired,0.865,False,False,False,False,0.4,False,
0c162e25-47a8-42ac-a0ee-3f0e4996cdf5,checkout,11836.82,19,upi,Z9,0.811,True,True,False,False,0.45,False,
71fc4a89-5dc7-4f30-a3f3-ed474f71781c,subscription,4999.0,12,upi_mandate,mandate_expired,0.799,False,False,False,False,0.4,False,
c5bd5514-e590-484f-ad99-ae32aacbd031,checkout,11944.87,11,upi,Z9,0.918,False,True,False,True,0.45,False,
e2df3399-56c3-48ce-9a2c-3baeb6ca1319,subscription,4999.0,10,card,mandate_expired,0.926,False,False,False,False,0.4,False,
907bf8ce-a98a-4ce5-ba69-c27b30b4a081,receivable,97717.96,15,bank_transfer,ERR-BNK-0002,0.814,True,False,True,False,0.55,False,BANK_TECHNICAL_ISSUE
4b67dc54-a321-4908-9ed6-d995286762ec,receivable,36120.99,13,bank_transfer,overdue_no_dispute,0.929,False,False,False,False,0.35,False,
f0937f94-a3ba-4306-9f03-c238819e5cc9,checkout,3248.56,12,upi,Z9,0.899,False,False,False,False,0.45,False,
b4e00a3f-d022-4595-b15b-ffdacdfa1998,checkout,5209.25,11,upi,U69,0.87,False,False,False,False,0.65,False,
709c8188-a23e-4f6b-b905-a4b2de35d7af,receivable,169796.33,9,bank_transfer,overdue_with_dispute_flag,0.899,True,True,False,False,0.35,False,
007894c9-28fa-44cb-8230-7d8b2b728523,checkout,9879.99,14,card,Z9,0.883,True,True,False,False,0.45,False,
31e21783-64fb-47ff-9f4c-02e1635072d3,subscription,4999.0,10,card,mandate_expired,0.835,False,False,False,False,0.4,False,
406a74f9-8745-4479-a518-d287a335eb99,checkout,6331.58,15,upi,Z9,0.905,False,False,False,False,0.45,False,
e28a3457-56e8-472d-ba88-b98895b36e6c,checkout,8942.9,12,upi,U28,0.828,True,False,False,False,0.55,True,
3d670751-f2b5-4151-b8ba-9ed828642927,receivable,74956.09,22,bank_transfer,overdue_no_dispute,0.752,False,False,False,False,0.35,False,
1ec99e4b-9f4a-40cf-bc7d-997240e0a392,subscription,2499.0,8,upi_mandate,mandate_expired,0.784,False,False,False,False,0.4,False,
59297f47-1ac9-4f79-8b85-214fddca694b,receivable,246876.41,12,bank_transfer,overdue_with_dispute_flag,0.864,True,True,False,False,0.35,False,
e34d8216-e43a-4486-814d-d7fc705eb0d5,receivable,197126.69,17,bank_transfer,overdue_no_dispute,0.985,False,False,False,False,0.35,False,
d70ea052-7bcb-4f0a-a8dc-c8b54bf5ed7c,checkout,6894.61,5,upi,Z9,0.822,False,False,False,False,0.45,False,
696ce325-a61b-46b8-bba5-ff022e6d40b5,subscription,4999.0,9,upi_mandate,mandate_paused,0.778,False,False,False,False,0.4,False,
0294f1e3-4125-462d-9d12-0e4254373e65,checkout,295.04,19,upi,Z9,0.751,False,False,False,False,0.45,False,
f8f80074-446a-43fc-a134-d23ea92ce18b,receivable,98855.32,21,bank_transfer,overdue_with_dispute_flag,0.93,True,True,False,False,0.35,False,
753fcb99-0d0b-49cb-960c-d4f9ad73e5a9,receivable,40564.15,0,bank_transfer,overdue_no_dispute,0.932,False,False,False,False,0.35,False,
cde91ff9-aad5-4ae8-bc53-3b9e1ebfaf7c,checkout,499.8,17,upi,Z9,0.671,True,True,False,True,0.45,False,
d169f7bd-9bf4-4e83-9080-1f1c4f6372a5,subscription,2499.0,8,card,mandate_expired,0.842,False,False,False,False,0.4,False,
50912707-c5b3-4fcc-b16b-4c7f351e6cd3,checkout,12504.3,14,upi,ERR-BNK-0009,0.803,False,False,True,False,0.65,False,TIMING_ATTENTION
e07597b6-1d3d-41f1-90a7-0258b20bc7ca,checkout,2062.98,20,upi,S1,0.961,False,False,False,False,0.0,False,
9c865387-e085-4b0e-81ec-a24be0f984d2,checkout,11776.85,16,card,U69,0.858,False,False,False,False,0.65,False,
6ed1f11c-61b4-480b-8680-0446671cb0ef,checkout,1457.58,16,upi,U69,0.736,True,True,False,True,0.65,False,
3b436b50-d688-453e-b9ca-454503dd6c4b,checkout,12375.61,13,upi,Z9,0.763,True,False,False,False,0.45,True,
fcfe623c-898e-4884-9b0d-99fd43ff9a83,checkout,2258.14,17,card,U69,0.836,False,True,False,True,0.65,False,
24de5daf-c849-44b1-bab8-386ce9a41120,checkout,6067.66,7,upi,U28,0.905,True,False,False,False,0.55,False,
550999b0-c918-4865-80b1-3c087758007d,checkout,5865.45,6,netbanking,U69,0.786,True,False,False,False,0.65,False,
b71f3077-4f6b-48d1-836b-603213b933f1,checkout,11298.9,17,upi,ERR-BNK-0009,0.88,True,True,True,False,0.65,False,TIMING_ATTENTION
5a3d4d55-26dc-4924-a98e-3d3299e46cf0,subscription,4999.0,19,card,mandate_paused,0.971,False,False,False,False,0.4,False,
ea828b50-937e-4793-8bef-d86b9941ca18,receivable,157871.47,17,bank_transfer,overdue_no_dispute,0.916,True,False,False,False,0.35,False,
40f136c9-c806-4961-a6a8-6085f67a98fd,checkout,14460.18,17,upi,U69,0.974,True,True,False,False,0.65,False,
fbe303ea-f58d-4038-aa93-b163235d1005,checkout,3513.71,3,upi,U28,0.922,True,False,False,False,0.55,False,
45dc4958-ebe9-41da-af75-13d9a331a137,checkout,10271.18,10,upi,Z9,0.918,False,False,False,False,0.45,False,
7ac3f7b2-cfe2-4ff4-a4cb-539765438acd,checkout,6947.81,7,upi,U69,0.845,True,True,False,False,0.65,False,
34a4741c-fb26-4863-83df-67b6d59e5719,checkout,930.81,14,upi,U28,0.54,True,False,False,False,0.55,False,
c0a0c663-1469-4585-b00f-5013ef574c9b,checkout,5619.53,10,upi,U69,0.784,True,True,False,True,0.65,False,
06117c01-d577-45f8-8abb-bcca69d3f0a3,subscription,299.0,15,upi_mandate,mandate_expired,0.873,True,False,False,False,0.4,False,
7fba7a1e-bdc0-42fd-88d0-97323b13f509,checkout,9623.49,19,upi,ERR-BNK-0005,0.941,True,True,True,False,0.55,False,BANK_TECHNICAL_ISSUE
4a4df827-24f8-445f-a199-20973082f0c5,checkout,14573.75,9,card,Z9,0.972,True,True,False,False,0.45,False,
664a1498-9923-4317-ac80-741c72bdabb0,checkout,6927.26,12,upi,U28,0.82,True,True,False,False,0.55,False,
ba41e419-8786-4cbe-8c09-8e727ef2ab0f,receivable,186805.97,17,bank_transfer,overdue_no_dispute,0.98,True,False,False,False,0.35,False,
8c55ab65-aa41-4cb6-b575-cf46cb27ccf7,checkout,12086.91,12,upi,Z9,0.822,False,False,False,False,0.45,False,
8b7abec6-4a6c-4b7a-aec9-0458294886b6,subscription,1499.0,8,upi_mandate,mandate_paused,0.603,False,False,False,False,0.4,False,
4ec4f746-d381-4c30-ac8f-3034b496ea39,subscription,499.0,13,card,mandate_paused,0.881,False,False,False,False,0.4,False,
bfbde680-8d2b-4fa9-b771-ddfddcd67b48,checkout,5858.94,10,upi,U69,0.965,False,False,False,False,0.65,False,
92216af1-29e3-46c8-afb7-4c8a56b73dbc,checkout,1796.33,16,upi,U69,0.643,False,False,False,False,0.65,False,
e4100141-7156-452d-bb53-1396aaecdef6,checkout,6957.19,21,upi,Z9,0.83,False,False,False,False,0.45,False,
54ad3cca-a0be-4ee4-8415-36bdded9c11f,checkout,13845.47,19,upi,U28,0.982,False,False,False,False,0.55,False,
556d0ec7-d060-435b-846f-d44317bc639e,checkout,8567.21,14,upi,Z9,0.965,True,True,False,False,0.45,False,
94104eed-f076-4138-8603-ba2e6b3b4a8f,subscription,999.0,14,card,mandate_expired,0.511,True,False,False,False,0.4,False,
3670629c-7636-41eb-9568-cdacc8e3cd64,checkout,162.45,13,upi,S2,0.819,True,False,False,False,0.0,False,
1090f5cb-ae4c-4717-a584-0fbecd2e0f96,subscription,4999.0,4,card,mandate_paused,0.76,True,False,False,False,0.4,False,
cf119b25-d749-4382-ab86-a39cc1a8d7cb,checkout,4949.37,14,netbanking,Z9,0.872,True,True,False,True,0.45,False,
827ab34e-dde7-4c29-aa71-1296224268db,checkout,6613.66,17,netbanking,Z9,0.881,True,False,False,False,0.45,False,
cac68472-36ba-4516-a0c9-8a8b1f50d399,subscription,499.0,12,card,mandate_expired,0.851,False,False,False,False,0.4,False,
1214278e-385b-4fa7-ad9f-b8d5ef14c36d,checkout,13919.87,9,card,Z9,0.871,False,False,False,False,0.45,True,
f10e9fa7-7282-461d-9c88-9b0c079b5650,receivable,118608.15,19,bank_transfer,ERR-BNK-0008,0.935,True,True,True,False,0.55,False,BANK_TECHNICAL_ISSUE
39227263-e1b2-4053-a283-814030233975,checkout,175.75,9,upi,Z9,0.766,False,False,False,False,0.45,False,
0496cbdc-68ad-4da4-a496-3517dddba584,subscription,4999.0,6,upi_mandate,mandate_expired,0.986,False,False,False,False,0.4,False,
04e8506a-f2bf-4393-934a-651495236b1e,checkout,11585.86,16,netbanking,Z9,0.783,True,True,False,False,0.45,False,
c7691d11-37f8-41f7-8010-a75a3d8bddfa,checkout,14290.89,21,card,Z9,0.958,False,False,False,False,0.45,False,
ed9664af-aa86-495e-a3f5-d8b824fbc94a,checkout,11423.32,18,upi,Z9,0.739,False,True,False,True,0.45,True,
98f48f4e-6db1-4a16-b403-afe882daa820,checkout,468.91,13,upi,U69,0.935,True,True,False,True,0.65,False,
bb624289-fcca-4b6a-942c-8a2329359db5,subscription,499.0,18,upi_mandate,mandate_paused,0.597,True,True,False,False,0.4,False,
815139c2-c73b-410e-a73b-6a06e2a85dd0,checkout,14248.62,8,upi,Z9,0.896,True,True,False,True,0.45,False,
9b4b2b2e-8863-4972-8577-fb62e27df825,subscription,4999.0,19,card,mandate_paused,0.851,False,True,False,True,0.4,False,
450f8198-268e-4acf-a243-a2e942ece913,receivable,94351.34,8,bank_transfer,overdue_with_dispute_flag,0.651,False,False,False,False,0.35,False,
14ccf0e5-d51b-466b-bd84-3b688f5272f2,checkout,7771.01,8,upi,Z9,0.77,False,False,False,False,0.45,False,
9fea9a29-5d92-4d94-810e-4469a4712247,subscription,4999.0,4,card,mandate_expired,0.716,False,False,False,False,0.4,False,
de577e05-e7f6-422b-97c7-f854a4c30a75,subscription,1499.0,3,card,mandate_expired,0.674,False,False,False,False,0.4,False,
c1ba40a4-08df-47a0-90b1-773a233e3b21,subscription,1499.0,14,upi_mandate,mandate_expired,0.819,True,True,False,True,0.4,False,
ead19670-3f1f-4bde-b246-001e6471b7ff,checkout,5974.02,19,card,U16,0.779,False,False,False,False,0.0,False,
8ef934e3-704a-44a6-a94f-788a91c01324,checkout,337.37,13,upi,Z9,0.891,True,False,False,False,0.45,False,
2b2bede9-0f5a-492f-ab2d-7bfd3c64e9ff,receivable,159773.66,11,bank_transfer,overdue_with_dispute_flag,0.889,False,False,False,False,0.35,False,
78995300-e91b-498a-8bf1-950163dbdae4,receivable,100502.65,21,bank_transfer,overdue_no_dispute,0.748,True,False,False,False,0.35,False,
1fe11907-058d-49ac-98fc-ebc3e687d66d,subscription,999.0,12,upi_mandate,mandate_expired,0.815,False,False,False,False,0.4,False,
7a01cc0e-1626-4f56-a397-6710cde4ba75,checkout,12391.22,22,upi,Z9,0.858,False,True,False,True,0.45,False,
b7c3c126-504b-4d77-bef4-f2d69410f3e1,checkout,8492.31,19,upi,U69,0.657,True,True,False,False,0.65,False,
6eebe221-723a-4788-90ac-af2d52f8b23a,receivable,174181.57,17,bank_transfer,overdue_no_dispute,0.887,True,True,False,False,0.35,False,
c8af8e0f-fa58-4764-8d79-2fe5b29d694a,checkout,6594.48,6,upi,Z9,0.828,True,False,False,False,0.45,False,
ed78d105-6401-4872-98e3-a7689dd15b8d,receivable,98194.6,19,bank_transfer,overdue_with_dispute_flag,0.922,True,False,False,False,0.35,False,
be54416b-1082-4138-9b60-cb4be6bf15ee,checkout,13989.24,18,card,Z9,0.92,True,True,False,False,0.45,False,
fc897030-e3d4-4ea7-89bb-becd1da543b0,receivable,222995.76,15,bank_transfer,ERR-BNK-0004,0.886,False,False,True,False,0.65,False,TIMING_ATTENTION
bb3f6f2a-e0bd-4803-803c-3841be6d298e,checkout,14244.57,16,upi,U69,0.882,False,False,False,False,0.65,False,
2320f630-da4a-44ca-9ebc-bb55ec9faa88,subscription,2499.0,17,upi_mandate,mandate_paused,0.926,False,False,False,False,0.4,False,
fc1381c0-bf38-4459-ad99-59244eaec211,checkout,13904.59,13,card,U28,0.755,False,True,False,True,0.55,False,
9ee3bc3d-7c72-49b1-8529-92b8737f9f7c,checkout,12165.62,15,upi,Z9,0.934,False,False,False,False,0.45,False,
a08776c1-7227-4805-a07e-55f11d704873,checkout,11721.92,16,upi,Z9,0.906,False,False,False,False,0.45,False,
f64e6a03-4319-4cc1-8762-27fcdcea374b,checkout,10551.28,12,upi,U69,0.913,False,True,False,True,0.65,False,
c20efd9e-16c6-4fda-a4d8-e2bcf9821edf,checkout,9244.08,16,upi,U69,0.917,False,False,False,False,0.65,False,
48c5e67f-fa85-44fa-95b2-0545ef98b73f,subscription,1499.0,15,card,mandate_paused,0.789,False,False,False,False,0.4,False,
d9d50886-bddf-4793-8202-7508f2ff63ba,checkout,12994.7,8,card,U16,0.842,False,False,False,False,0.0,False,
7a05fffc-e2d2-46c0-9965-946ef51429d4,receivable,61552.24,10,bank_transfer,overdue_no_dispute,0.878,True,True,False,True,0.35,False,
a0701b1b-2119-4cfa-9d7f-e3ca1f704926,subscription,499.0,18,card,mandate_expired,0.915,False,False,False,False,0.4,False,
4cc9a45b-fb69-422a-8dbd-5cbac95dfdd2,subscription,299.0,15,card,mandate_expired,0.656,False,False,False,False,0.4,False,
ab1d2e8f-ae75-4ddd-ab90-6c09aba66559,checkout,13516.49,15,card,Z9,0.863,True,False,False,False,0.45,False,
d4f59a2b-1bfd-41f4-8fef-eaf6dc026416,checkout,2746.86,12,upi,Z9,0.73,True,True,False,False,0.45,False,
de5b00c1-8949-454c-a1bc-58c8fcea9dfa,checkout,979.28,16,upi,Z9,0.813,True,True,False,True,0.45,False,
1b77c159-89dc-46b9-9d61-611d4dc64e3d,subscription,1499.0,6,card,mandate_expired,0.831,True,True,False,False,0.4,False,
22bc03a7-3f27-4636-bac3-e52f1c0eab0a,checkout,14394.02,15,upi,U28,0.733,False,False,False,False,0.55,False,
25677178-2381-47a8-b6d3-82380e3a0004,subscription,299.0,11,upi_mandate,ERR-BNK-0008,0.729,True,True,True,False,0.65,False,TIMING_ATTENTION
9824c999-8069-4997-8e8e-cfd7aa8e5d32,receivable,75574.42,5,bank_transfer,overdue_with_dispute_flag,0.694,True,False,False,False,0.35,False,
89974d8f-f506-47d2-9868-3beb08fd2ecd,receivable,87217.0,21,bank_transfer,overdue_no_dispute,0.953,True,False,False,False,0.35,False,
efebcbaa-b60f-4b31-96e7-18f53103ffb0,checkout,10779.78,19,card,U69,0.852,False,False,False,False,0.65,True,
0d9a20fc-03ee-4f11-a4e2-8caf42924b78,checkout,14262.0,15,upi,U28,0.755,True,True,False,False,0.55,False,
3b01c65a-6d9e-4126-b3ae-ebb308f523ab,checkout,6274.22,14,upi,Z9,0.853,True,True,False,False,0.45,False,
35c81237-6342-4efb-bf8a-f09236c94b12,checkout,2249.02,11,card,ERR-BNK-0005,0.954,False,False,True,False,0.0,False,RISK_FLAGGED
f1434595-37ec-4c7a-b81e-2831b5ac864f,checkout,1387.89,16,upi,U69,0.945,True,True,False,False,0.65,False,
26b1b094-68e0-4420-b87a-2ad86bdf74fa,checkout,11980.46,14,upi,Z9,0.974,True,False,False,False,0.45,False,
2e1f3268-580e-40d3-a7ff-a1c45255aa50,checkout,6340.98,11,upi,Z9,0.595,True,False,False,False,0.45,False,
02390967-b08e-47fa-8a9b-d33db322cb9c,checkout,6064.08,4,upi,Z9,0.799,False,False,False,False,0.45,False,
eff1dc34-dadf-4385-9c4f-3531d8a957bc,checkout,2496.12,13,card,Z9,0.919,False,False,False,False,0.45,False,
75386f18-5400-4436-94a6-b3b62f27c110,subscription,999.0,16,card,mandate_expired,0.924,True,False,False,False,0.4,False,
32d612d5-3a1e-4a2e-9b17-2484abe9a3aa,checkout,14205.21,12,upi,Z9,0.78,False,True,False,True,0.45,True,
e891856c-31dd-487c-b1f3-ca0f511d3fda,subscription,2499.0,19,upi_mandate,mandate_expired,0.944,False,False,False,False,0.4,False,
2463339b-1c4d-4c46-8eea-6eb7a944931c,checkout,5702.79,5,upi,U69,0.671,True,True,False,False,0.65,False,
496275e9-dc41-4508-b746-63b9d5cc23de,subscription,2499.0,14,card,mandate_paused,0.895,True,True,False,False,0.4,False,
3de2b997-ee50-4b7a-8f5a-aaed258fea62,checkout,14936.87,17,upi,Z9,0.844,True,True,False,False,0.45,False,
154c3928-f0b0-43d2-85fb-eef7f6c4ca44,checkout,5206.41,17,upi,ERR-BNK-0010,0.872,True,False,True,False,0.55,False,BANK_TECHNICAL_ISSUE
1e1578b4-5afb-47d4-802e-b51740b25290,subscription,999.0,10,card,mandate_expired,0.49,False,False,False,False,0.4,False,
a6655c7c-2014-4724-be53-3c2246ce5fc3,checkout,3615.68,12,card,Z9,0.8,False,False,False,False,0.45,False,
0224f698-be01-409b-ae21-29327984c38b,checkout,120.74,4,upi,Z9,0.821,True,False,False,False,0.45,False,
d1ea4c12-5adb-4ec7-9346-8fe372bfb45d,subscription,2499.0,12,card,mandate_paused,0.793,False,True,False,True,0.4,False,
aea7fcee-a267-4b1c-aabb-eb621f77ce65,checkout,903.03,17,upi,Z9,0.817,False,False,False,False,0.45,False,
72796042-aac2-48ad-899a-30339249f2ee,subscription,2499.0,12,card,mandate_expired,0.759,False,False,False,False,0.4,False,
1b5419e1-24d6-4688-a550-50d005f137c9,checkout,13088.34,16,upi,U69,0.735,False,False,False,False,0.65,False,
c8079078-3d49-4473-bca6-7216471e2189,checkout,4774.69,19,upi,Z9,0.753,False,False,False,False,0.45,False,
a5ffc04c-50f8-4703-8ac3-cb72c6cfacc9,subscription,499.0,18,card,mandate_expired,0.87,False,False,False,False,0.4,False,
4d0c8496-e7d5-455c-8e53-0b8fd828f74a,checkout,10341.89,18,upi,U69,0.865,False,False,False,False,0.65,False,
5b4de283-f59c-4bff-a68d-6d5c8cbe0df2,subscription,1499.0,0,card,mandate_expired,0.979,True,False,False,False,0.4,False,
0553e77f-06eb-4001-a093-033b6edbcb40,checkout,381.23,13,card,S1,0.978,True,False,False,False,0.0,False,
a268c2ae-7c6c-4658-8219-a80321912509,checkout,11413.06,13,netbanking,Z9,0.781,True,False,False,False,0.45,False,
b75a6bcb-484b-4d09-b9dd-9f771118e4fa,receivable,102004.07,15,bank_transfer,overdue_no_dispute,0.911,True,False,False,False,0.35,False,
08d62486-3d0a-49bb-a671-38b6a764b78b,checkout,10339.49,4,card,Z9,0.877,False,False,False,False,0.45,False,
72a924cb-de4a-4d94-8ab2-8626ca065b78,receivable,39566.42,11,bank_transfer,ERR-BNK-0010,0.794,True,False,True,False,0.0,False,RISK_FLAGGED
8f104b53-7bfe-4c34-902a-0fe816f4a13d,checkout,5968.13,16,upi,U69,0.837,False,True,False,True,0.65,False,
05cd609f-5fc7-4cea-aaf3-ad0e15e39191,receivable,233080.86,8,bank_transfer,overdue_no_dispute,0.649,True,True,False,False,0.35,False,
f3369b5c-b88a-4e89-80b5-468942578034,subscription,1499.0,1,card,mandate_expired,0.893,False,False,False,False,0.4,False,
e53a92d1-9b68-43c6-a99e-3770ade24dfc,subscription,4999.0,13,upi_mandate,mandate_expired,0.771,True,False,False,False,0.4,False,
6d8bd3ad-ed73-46ac-a9a4-ac38e302a789,receivable,60708.53,10,bank_transfer,overdue_no_dispute,0.751,True,False,False,False,0.35,False,
c4550759-a781-46f9-99e8-e7d75d883162,subscription,299.0,21,upi_mandate,mandate_paused,0.896,False,False,False,False,0.4,False,
1299bafa-275b-443b-81fc-1a46a6401f3f,subscription,2499.0,9,upi_mandate,mandate_expired,0.679,True,True,False,False,0.4,False,
4d08cfcb-4f43-4638-9031-37fd619ac214,receivable,114485.64,14,bank_transfer,overdue_no_dispute,0.812,False,False,False,False,0.35,False,
9e217334-4590-4062-a659-3b9b26d29058,checkout,14358.33,2,card,ERR-BNK-0002,0.89,False,False,True,False,0.65,True,TIMING_ATTENTION
987084c6-75a0-483c-a5ca-1606642e5d47,checkout,14354.75,22,upi,U69,0.803,False,False,False,False,0.65,False,
5abe55bb-a29c-4ef7-ad1b-339e9ea7e666,subscription,1499.0,19,card,mandate_paused,0.848,False,False,False,False,0.4,False,
343cbb18-05fc-4e1f-906b-a259389a8782,subscription,299.0,11,card,mandate_expired,0.952,False,False,False,False,0.4,False,
a2e0bb1d-3687-442b-96da-6a2f75e4fa91,receivable,212625.41,10,bank_transfer,ERR-BNK-0009,0.829,True,False,True,False,0.65,False,TIMING_ATTENTION
e0417ccc-5f84-41a0-a0a3-6a5bda8e332d,checkout,1519.95,2,upi,Z9,0.61,False,False,False,False,0.45,False,
a95ef51a-4986-45da-8be8-affc21f31a5c,checkout,1098.76,8,upi,Z9,0.865,False,False,False,False,0.45,False,
bf626739-b5c4-4f42-a2b5-8d9eee196b5f,checkout,13200.99,21,upi,U69,0.748,True,True,False,False,0.65,False,
f24ada23-8491-43e1-bfcd-f05bffc5d9be,receivable,84772.68,6,bank_transfer,overdue_with_dispute_flag,0.777,False,False,False,False,0.35,False,
b52f3572-631e-4496-8d63-1b5cb15aa75c,checkout,4257.49,10,upi,U69,0.743,False,True,False,True,0.65,False,
ab7923d5-2319-483d-8cc8-f58101fd3c96,checkout,5671.43,14,upi,U28,0.915,False,False,False,False,0.55,False,
25c69195-3305-4c22-bd55-1a92322b2c60,subscription,2499.0,7,card,mandate_expired,0.758,True,False,False,False,0.4,False,
a3b126c2-e84d-4375-80ec-ebbe946125c5,subscription,499.0,10,upi_mandate,ERR-BNK-0003,0.822,False,False,True,False,0.55,False,BANK_TECHNICAL_ISSUE
d7b726df-ef50-4d37-b577-d3f5bc24fe40,checkout,6350.02,19,upi,U69,0.716,True,True,False,True,0.65,False,
e5dd5dd9-fbc9-42c7-9959-2f0b633e3fca,subscription,499.0,12,upi_mandate,mandate_expired,0.74,False,False,False,False,0.4,False,
b4769a57-ccbf-4397-ada4-5f548dd2c094,subscription,499.0,10,upi_mandate,mandate_expired,0.933,True,False,False,False,0.4,False,
b3bf4139-c2ad-4873-9381-e45b20045f97,checkout,8494.21,16,netbanking,Z9,0.812,True,True,False,False,0.45,False,
1e8f3a0e-092b-4b94-9a7c-7539bd443f9a,subscription,999.0,7,upi_mandate,mandate_expired,0.983,False,False,False,False,0.4,False,
6555ed68-6aa4-44aa-8a78-4997c622061e,checkout,4809.2,0,upi,U69,0.968,True,False,False,False,0.65,False,
003e9c87-b4c2-4f54-ba24-b3fd53219529,subscription,2499.0,17,upi_mandate,mandate_paused,0.96,False,True,False,True,0.4,False,
3d3453c8-011b-48eb-9d27-8441e59b7da4,subscription,2499.0,22,card,mandate_paused,0.88,False,False,False,False,0.4,False,
79e6ce6a-91b7-40f4-a632-4f2bb1f8f0bf,receivable,244262.52,17,bank_transfer,overdue_with_dispute_flag,0.715,True,True,False,False,0.35,False,
96b1b729-a6c8-4918-9e2d-e97090ab4f57,checkout,297.41,3,upi,U28,0.807,False,False,False,False,0.55,False,
0a300d61-2d7d-4f88-841d-a931035c2015,checkout,14266.82,3,upi,Z9,0.924,False,False,False,False,0.45,False,
f2822d2b-db29-4639-af28-b236ff5a3fc2,subscription,299.0,19,card,mandate_expired,0.717,True,True,False,False,0.4,False,
5198fcd8-59df-4c97-b860-38db783dcc54,checkout,13837.96,3,upi,Z9,0.767,True,True,False,False,0.45,False,
829991f0-cfeb-4b17-823b-54a5aca662ac,checkout,8955.29,19,upi,Z9,0.741,False,False,False,False,0.45,False,
4261dd88-558a-4926-bf67-6e83003ccb63,checkout,6188.82,6,upi,S2,0.932,True,False,False,False,0.0,False,
f1087a38-8ef0-4be8-a42c-75044681531d,checkout,4229.85,10,upi,U28,0.92,False,False,False,False,0.55,False,
8a73f359-52f3-4672-b85f-2c9bdba36b3c,subscription,2499.0,13,upi_mandate,mandate_paused,0.937,False,True,False,True,0.4,False,
e09cc49e-861a-4212-8fe6-c72db4a28fea,checkout,11899.57,11,upi,Z9,0.794,False,False,False,False,0.45,False,
59a22056-2b3f-43fe-89c0-6dda013855d1,checkout,13383.16,19,card,Z9,0.722,False,False,False,False,0.45,False,
ecc2fcf9-6da3-41d0-90d4-fd22e6fac748,checkout,5033.92,20,upi,Z9,0.71,False,False,False,False,0.45,False,
dafb1157-564e-44b7-9e83-b6deac99577e,subscription,499.0,8,upi_mandate,mandate_expired,0.715,True,True,False,False,0.4,False,
88f5cfef-298d-46ba-960f-67a4647363b8,subscription,999.0,0,card,mandate_paused,0.885,True,False,False,False,0.4,False,
2d0a0dcc-8d3e-4559-b06a-5c8a992361ab,subscription,999.0,5,card,mandate_expired,0.799,True,False,False,False,0.4,False,
c5f6f370-e5f1-4f80-b5e4-2dba150ca053,checkout,12899.7,21,card,U69,0.839,False,True,False,True,0.65,False,
326ff6e9-77fc-4618-9edc-4dbd49cb7ead,receivable,111857.33,15,bank_transfer,overdue_with_dispute_flag,0.696,True,False,False,False,0.35,False,
9b84cc9d-8429-4e37-9cd4-5bb1a11a8475,checkout,1246.39,18,upi,U69,0.879,False,True,False,True,0.65,False,
547ad313-a855-4d3f-a6c4-cf17a8f96f35,checkout,11695.27,13,upi,U69,0.815,False,False,False,False,0.65,False,
733525db-e89d-4e4e-a38b-4788b03b5ba1,receivable,193295.5,4,bank_transfer,overdue_no_dispute,0.765,True,False,False,False,0.35,False,
23d7e20c-397b-4f9a-942f-23a36d5fb710,checkout,9110.23,1,upi,Z9,0.74,False,True,False,True,0.45,False,
c573b917-20d4-48bf-bfc9-4cd2e8b8cb61,receivable,162501.24,10,bank_transfer,overdue_no_dispute,0.924,False,False,False,False,0.35,False,
5b6eaa32-7a4c-4ae5-9036-2ff315b90c32,checkout,11865.21,19,upi,U69,0.855,True,False,False,False,0.65,False,
f55715b8-e0eb-4f75-adc7-ecd7ce6a77df,checkout,9648.33,22,upi,U69,0.883,False,True,False,True,0.65,False,
aa8ba91c-3cc0-4c2b-9c39-bb353def6ab6,subscription,499.0,18,card,mandate_paused,0.901,True,True,False,False,0.4,False,
